bytes_in,bytes_out,destination.bytes,source.bytes,network.bytes,event.duration,source.ip,destination.ip,source.port,network.packets,destination.port,attack
76.0,56.0,56.0,76.0,132.0,6440.0,10.10.10.10,10.10.10.30,54102.0,2,40941.0,1.0
76.0,56.0,56.0,76.0,132.0,8490.0,10.10.10.10,10.10.10.30,56196.0,2,40942.0,1.0
76.0,56.0,56.0,76.0,132.0,6730.0,10.10.10.10,10.10.10.30,35846.0,2,40943.0,1.0
76.0,56.0,56.0,76.0,132.0,7660.0,10.10.10.10,10.10.10.30,60110.0,2,40944.0,1.0
76.0,56.0,56.0,76.0,132.0,6410.0,10.10.10.10,10.10.10.30,38580.0,2,40945.0,1.0
76.0,56.0,56.0,76.0,132.0,6490.0,10.10.10.10,10.10.10.30,42860.0,2,40946.0,1.0
76.0,56.0,56.0,76.0,132.0,6570.0,10.10.10.10,10.10.10.30,57966.0,2,40947.0,1.0
76.0,56.0,56.0,76.0,132.0,7730.0,10.10.10.10,10.10.10.30,50896.0,2,40948.0,1.0
76.0,56.0,56.0,76.0,132.0,7410.0,10.10.10.10,10.10.10.20,46254.0,2,25910.0,1.0
76.0,56.0,56.0,76.0,132.0,7960.0,10.10.10.10,10.10.10.20,48248.0,2,25911.0,1.0
76.0,56.0,56.0,76.0,132.0,6760.0,10.10.10.10,10.10.10.20,55964.0,2,25912.0,1.0
76.0,56.0,56.0,76.0,132.0,6740.0,10.10.10.10,10.10.10.20,47466.0,2,25913.0,1.0
76.0,56.0,56.0,76.0,132.0,6360.0,10.10.10.10,10.10.10.20,54492.0,2,25914.0,1.0
76.0,56.0,56.0,76.0,132.0,6440.0,10.10.10.10,10.10.10.20,33508.0,2,25915.0,1.0
76.0,56.0,56.0,76.0,132.0,6430.0,10.10.10.10,10.10.10.20,49472.0,2,25916.0,1.0
76.0,56.0,56.0,76.0,132.0,8090.0,10.10.10.10,10.10.10.20,49922.0,2,25917.0,1.0
76.0,56.0,56.0,76.0,132.0,7670.0,10.10.10.10,10.10.10.20,55392.0,2,25918.0,1.0
76.0,56.0,56.0,76.0,132.0,6680.0,10.10.10.10,10.10.10.20,57108.0,2,25919.0,1.0
76.0,56.0,56.0,76.0,132.0,9150.0,10.10.10.10,10.10.10.20,44318.0,2,25920.0,1.0
76.0,56.0,56.0,76.0,132.0,6540.0,10.10.10.10,10.10.10.20,52456.0,2,25921.0,1.0
76.0,56.0,56.0,76.0,132.0,6590.0,10.10.10.10,10.10.10.20,54108.0,2,25922.0,1.0
76.0,56.0,56.0,76.0,132.0,6490.0,10.10.10.10,10.10.10.20,56768.0,2,25923.0,1.0
76.0,56.0,56.0,76.0,132.0,7600.0,10.10.10.10,10.10.10.20,51412.0,2,25924.0,1.0
76.0,56.0,56.0,76.0,132.0,6370.0,10.10.10.10,10.10.10.20,50808.0,2,25925.0,1.0
76.0,56.0,56.0,76.0,132.0,6270.0,10.10.10.10,10.10.10.20,46504.0,2,25926.0,1.0
76.0,56.0,56.0,76.0,132.0,6340.0,10.10.10.10,10.10.10.20,46832.0,2,25927.0,1.0
76.0,56.0,56.0,76.0,132.0,7610.0,10.10.10.10,10.10.10.20,52888.0,2,25928.0,1.0
76.0,56.0,56.0,76.0,132.0,7030.0,10.10.10.10,10.10.10.20,41194.0,2,25929.0,1.0
76.0,56.0,56.0,76.0,132.0,6460.0,10.10.10.10,10.10.10.20,40190.0,2,25930.0,1.0
76.0,56.0,56.0,76.0,132.0,20290.0,10.10.10.10,10.10.10.20,56964.0,2,25931.0,1.0
76.0,56.0,56.0,76.0,132.0,6460.0,10.10.10.10,10.10.10.20,56954.0,2,25932.0,1.0
76.0,56.0,56.0,76.0,132.0,6300.0,10.10.10.10,10.10.10.20,52074.0,2,25933.0,1.0
76.0,56.0,56.0,76.0,132.0,7870.0,10.10.10.10,10.10.10.20,40426.0,2,25934.0,1.0
76.0,56.0,56.0,76.0,132.0,6580.0,10.10.10.10,10.10.10.20,49164.0,2,25935.0,1.0
76.0,56.0,56.0,76.0,132.0,7300.0,10.10.10.10,10.10.10.20,39486.0,2,25936.0,1.0
76.0,56.0,56.0,76.0,132.0,6330.0,10.10.10.10,10.10.10.20,45916.0,2,25937.0,1.0
76.0,56.0,56.0,76.0,132.0,7020.0,10.10.10.10,10.10.10.20,33516.0,2,25938.0,1.0
76.0,56.0,56.0,76.0,132.0,7960.0,10.10.10.10,10.10.10.20,58614.0,2,25939.0,1.0
76.0,56.0,56.0,76.0,132.0,95460.0,10.10.10.10,10.10.10.20,55422.0,2,25940.0,1.0
76.0,56.0,56.0,76.0,132.0,68380.0,10.10.10.10,10.10.10.20,48404.0,2,25941.0,1.0
76.0,56.0,56.0,76.0,132.0,7170.0,10.10.10.10,10.10.10.20,34504.0,2,25942.0,1.0
76.0,56.0,56.0,76.0,132.0,6560.0,10.10.10.10,10.10.10.20,35260.0,2,25943.0,1.0
76.0,56.0,56.0,76.0,132.0,7510.0,10.10.10.10,10.10.10.20,42172.0,2,25944.0,1.0
76.0,56.0,56.0,76.0,132.0,6520.0,10.10.10.10,10.10.10.20,39212.0,2,25945.0,1.0
76.0,56.0,56.0,76.0,132.0,6480.0,10.10.10.10,10.10.10.20,59572.0,2,25946.0,1.0
76.0,56.0,56.0,76.0,132.0,6320.0,10.10.10.10,10.10.10.20,54252.0,2,25947.0,1.0
76.0,56.0,56.0,76.0,132.0,7780.0,10.10.10.10,10.10.10.20,36492.0,2,25948.0,1.0
76.0,56.0,56.0,76.0,132.0,6710.0,10.10.10.10,10.10.10.20,60314.0,2,25949.0,1.0
76.0,56.0,56.0,76.0,132.0,6390.0,10.10.10.10,10.10.10.20,34436.0,2,25950.0,1.0
76.0,56.0,56.0,76.0,132.0,6340.0,10.10.10.10,10.10.10.20,35716.0,2,25951.0,1.0
76.0,56.0,56.0,76.0,132.0,7720.0,10.10.10.10,10.10.10.20,46350.0,2,25952.0,1.0
76.0,56.0,56.0,76.0,132.0,6730.0,10.10.10.10,10.10.10.20,55418.0,2,25953.0,1.0
76.0,56.0,56.0,76.0,132.0,14330.0,10.10.10.10,10.10.10.20,46034.0,2,25954.0,1.0
76.0,56.0,56.0,76.0,132.0,6630.0,10.10.10.10,10.10.10.20,60382.0,2,25955.0,1.0
76.0,56.0,56.0,76.0,132.0,7610.0,10.10.10.10,10.10.10.20,45970.0,2,25956.0,1.0
76.0,56.0,56.0,76.0,132.0,7920.0,10.10.10.10,10.10.10.20,33814.0,2,25957.0,1.0
76.0,56.0,56.0,76.0,132.0,6760.0,10.10.10.10,10.10.10.20,49832.0,2,25958.0,1.0
76.0,56.0,56.0,76.0,132.0,6370.0,10.10.10.10,10.10.10.20,34226.0,2,25959.0,1.0
76.0,56.0,56.0,76.0,132.0,6360.0,10.10.10.10,10.10.10.30,60518.0,2,40949.0,1.0
76.0,56.0,56.0,76.0,132.0,6590.0,10.10.10.10,10.10.10.30,44750.0,2,40950.0,1.0
76.0,56.0,56.0,76.0,132.0,7330.0,10.10.10.10,10.10.10.30,34452.0,2,40951.0,1.0
76.0,56.0,56.0,76.0,132.0,7490.0,10.10.10.10,10.10.10.30,47612.0,2,40952.0,1.0
76.0,56.0,56.0,76.0,132.0,6400.0,10.10.10.10,10.10.10.30,49988.0,2,40953.0,1.0
76.0,56.0,56.0,76.0,132.0,6430.0,10.10.10.10,10.10.10.30,52772.0,2,40954.0,1.0
76.0,56.0,56.0,76.0,132.0,23320.0,10.10.10.10,10.10.10.30,51754.0,2,40955.0,1.0
76.0,56.0,56.0,76.0,132.0,14010.0,10.10.10.10,10.10.10.30,52300.0,2,40956.0,1.0
76.0,56.0,56.0,76.0,132.0,12140.0,10.10.10.10,10.10.10.30,39382.0,2,40957.0,1.0
76.0,56.0,56.0,76.0,132.0,6720.0,10.10.10.10,10.10.10.30,44050.0,2,40958.0,1.0
76.0,56.0,56.0,76.0,132.0,8400.0,10.10.10.10,10.10.10.30,34054.0,2,40959.0,1.0
76.0,56.0,56.0,76.0,132.0,7990.0,10.10.10.10,10.10.10.30,56738.0,2,40960.0,1.0
76.0,56.0,56.0,76.0,132.0,6510.0,10.10.10.10,10.10.10.30,40720.0,2,40961.0,1.0
76.0,56.0,56.0,76.0,132.0,6619.0,10.10.10.10,10.10.10.30,32870.0,2,40962.0,1.0
76.0,56.0,56.0,76.0,132.0,6540.0,10.10.10.10,10.10.10.30,44838.0,2,40963.0,1.0
76.0,56.0,56.0,76.0,132.0,7550.0,10.10.10.10,10.10.10.30,50174.0,2,40964.0,1.0
76.0,56.0,56.0,76.0,132.0,7890.0,10.10.10.10,10.10.10.30,57688.0,2,40965.0,1.0
76.0,56.0,56.0,76.0,132.0,6430.0,10.10.10.10,10.10.10.30,34812.0,2,40966.0,1.0
76.0,56.0,56.0,76.0,132.0,6450.0,10.10.10.10,10.10.10.30,55260.0,2,40967.0,1.0
76.0,56.0,56.0,76.0,132.0,7560.0,10.10.10.10,10.10.10.30,45106.0,2,40968.0,1.0
76.0,56.0,56.0,76.0,132.0,6350.0,10.10.10.10,10.10.10.30,52504.0,2,40969.0,1.0
76.0,56.0,56.0,76.0,132.0,6330.0,10.10.10.10,10.10.10.30,50736.0,2,40970.0,1.0
76.0,56.0,56.0,76.0,132.0,7510.0,10.10.10.10,10.10.10.30,41490.0,2,40971.0,1.0
76.0,56.0,56.0,76.0,132.0,7690.0,10.10.10.10,10.10.10.30,43748.0,2,40972.0,1.0
76.0,56.0,56.0,76.0,132.0,7990.0,10.10.10.10,10.10.10.30,53268.0,2,40973.0,1.0
76.0,56.0,56.0,76.0,132.0,6610.0,10.10.10.10,10.10.10.30,38850.0,2,40974.0,1.0
76.0,56.0,56.0,76.0,132.0,53460.0,10.10.10.10,10.10.10.30,37272.0,2,40975.0,1.0
76.0,56.0,56.0,76.0,132.0,7040.0,10.10.10.10,10.10.10.30,56886.0,2,40976.0,1.0
76.0,56.0,56.0,76.0,132.0,7830.0,10.10.10.10,10.10.10.30,55004.0,2,40977.0,1.0
76.0,56.0,56.0,76.0,132.0,6500.0,10.10.10.10,10.10.10.30,35406.0,2,40978.0,1.0
76.0,56.0,56.0,76.0,132.0,6820.0,10.10.10.10,10.10.10.30,38838.0,2,40979.0,1.0
76.0,56.0,56.0,76.0,132.0,6490.0,10.10.10.10,10.10.10.30,41862.0,2,40980.0,1.0
76.0,56.0,56.0,76.0,132.0,6650.0,10.10.10.10,10.10.10.30,58686.0,2,40981.0,1.0
76.0,56.0,56.0,76.0,132.0,6330.0,10.10.10.10,10.10.10.30,48046.0,2,40982.0,1.0
76.0,56.0,56.0,76.0,132.0,6360.0,10.10.10.10,10.10.10.30,58278.0,2,40983.0,1.0
76.0,56.0,56.0,76.0,132.0,6400.0,10.10.10.10,10.10.10.30,44036.0,2,40984.0,1.0
76.0,56.0,56.0,76.0,132.0,6900.0,10.10.10.10,10.10.10.30,45000.0,2,40985.0,1.0
76.0,56.0,56.0,76.0,132.0,6440.0,10.10.10.10,10.10.10.30,47876.0,2,40986.0,1.0
76.0,56.0,56.0,76.0,132.0,7480.0,10.10.10.10,10.10.10.30,46722.0,2,40987.0,1.0
76.0,56.0,56.0,76.0,132.0,6330.0,10.10.10.10,10.10.10.30,50356.0,2,40988.0,1.0
76.0,56.0,56.0,76.0,132.0,6640.0,10.10.10.10,10.10.10.30,32994.0,2,40989.0,1.0
76.0,56.0,56.0,76.0,132.0,6210.0,10.10.10.10,10.10.10.30,55410.0,2,40990.0,1.0
76.0,56.0,56.0,76.0,132.0,6530.0,10.10.10.10,10.10.10.30,47650.0,2,40991.0,1.0
76.0,56.0,56.0,76.0,132.0,6250.0,10.10.10.10,10.10.10.30,55422.0,2,40992.0,1.0
76.0,56.0,56.0,76.0,132.0,7480.0,10.10.10.10,10.10.10.30,39344.0,2,40993.0,1.0
76.0,56.0,56.0,76.0,132.0,6680.0,10.10.10.10,10.10.10.30,56864.0,2,40994.0,1.0
76.0,56.0,56.0,76.0,132.0,6420.0,10.10.10.10,10.10.10.30,35780.0,2,40995.0,1.0
76.0,56.0,56.0,76.0,132.0,7650.0,10.10.10.10,10.10.10.30,45916.0,2,40996.0,1.0
76.0,56.0,56.0,76.0,132.0,6650.0,10.10.10.10,10.10.10.30,54830.0,2,40997.0,1.0
76.0,56.0,56.0,76.0,132.0,7470.0,10.10.10.10,10.10.10.30,51946.0,2,40998.0,1.0
76.0,56.0,56.0,76.0,132.0,7620.0,10.10.10.10,10.10.10.20,33860.0,2,25960.0,1.0
76.0,56.0,56.0,76.0,132.0,6840.0,10.10.10.10,10.10.10.20,41348.0,2,25961.0,1.0
76.0,56.0,56.0,76.0,132.0,6550.0,10.10.10.10,10.10.10.20,44286.0,2,25962.0,1.0
76.0,56.0,56.0,76.0,132.0,6310.0,10.10.10.10,10.10.10.20,33054.0,2,25963.0,1.0
76.0,56.0,56.0,76.0,132.0,7170.0,10.10.10.10,10.10.10.20,54416.0,2,25964.0,1.0
76.0,56.0,56.0,76.0,132.0,6390.0,10.10.10.10,10.10.10.20,43322.0,2,25965.0,1.0
76.0,56.0,56.0,76.0,132.0,6300.0,10.10.10.10,10.10.10.20,54642.0,2,25966.0,1.0
76.0,56.0,56.0,76.0,132.0,6490.0,10.10.10.10,10.10.10.30,42238.0,2,41005.0,1.0
76.0,56.0,56.0,76.0,132.0,6460.0,10.10.10.10,10.10.10.30,34234.0,2,41006.0,1.0
76.0,56.0,56.0,76.0,132.0,6430.0,10.10.10.10,10.10.10.20,49298.0,2,25968.0,1.0
76.0,56.0,56.0,76.0,132.0,7850.0,10.10.10.10,10.10.10.30,59486.0,2,41008.0,1.0
76.0,56.0,56.0,76.0,132.0,6250.0,10.10.10.10,10.10.10.30,49074.0,2,41009.0,1.0
76.0,56.0,56.0,76.0,132.0,6330.0,10.10.10.10,10.10.10.30,40132.0,2,41010.0,1.0
76.0,56.0,56.0,76.0,132.0,6530.0,10.10.10.10,10.10.10.30,48400.0,2,41011.0,1.0
76.0,56.0,56.0,76.0,132.0,10700.0,10.10.10.10,10.10.10.20,58672.0,2,25972.0,1.0
76.0,56.0,56.0,76.0,132.0,6580.0,10.10.10.10,10.10.10.20,38162.0,2,25973.0,1.0
76.0,56.0,56.0,76.0,132.0,6460.0,10.10.10.10,10.10.10.20,47892.0,2,25974.0,1.0
76.0,56.0,56.0,76.0,132.0,6690.0,10.10.10.10,10.10.10.20,53186.0,2,25975.0,1.0
76.0,56.0,56.0,76.0,132.0,8010.0,10.10.10.10,10.10.10.30,50112.0,2,41015.0,1.0
76.0,56.0,56.0,76.0,132.0,7950.0,10.10.10.10,10.10.10.30,54824.0,2,41016.0,1.0
76.0,56.0,56.0,76.0,132.0,7440.0,10.10.10.10,10.10.10.30,55290.0,2,41017.0,1.0
76.0,56.0,56.0,76.0,132.0,6380.0,10.10.10.10,10.10.10.30,58654.0,2,41018.0,1.0
76.0,56.0,56.0,76.0,132.0,7660.0,10.10.10.10,10.10.10.30,54584.0,2,41019.0,1.0
76.0,56.0,56.0,76.0,132.0,6540.0,10.10.10.10,10.10.10.30,60534.0,2,41020.0,1.0
76.0,56.0,56.0,76.0,132.0,6430.0,10.10.10.10,10.10.10.20,42094.0,2,25981.0,1.0
76.0,56.0,56.0,76.0,132.0,7560.0,10.10.10.10,10.10.10.30,48078.0,2,41021.0,1.0
76.0,56.0,56.0,76.0,132.0,6490.0,10.10.10.10,10.10.10.20,39694.0,2,25982.0,1.0
76.0,56.0,56.0,76.0,132.0,6310.0,10.10.10.10,10.10.10.30,60674.0,2,41022.0,1.0
76.0,56.0,56.0,76.0,132.0,7280.0,10.10.10.10,10.10.10.20,48030.0,2,25983.0,1.0
76.0,56.0,56.0,76.0,132.0,6320.0,10.10.10.10,10.10.10.20,42700.0,2,25984.0,1.0
76.0,56.0,56.0,76.0,132.0,6330.0,10.10.10.10,10.10.10.20,43100.0,2,25985.0,1.0
76.0,56.0,56.0,76.0,132.0,6270.0,10.10.10.10,10.10.10.20,47776.0,2,25986.0,1.0
76.0,56.0,56.0,76.0,132.0,7370.0,10.10.10.10,10.10.10.20,45574.0,2,25987.0,1.0
76.0,56.0,56.0,76.0,132.0,7390.0,10.10.10.10,10.10.10.20,57442.0,2,25988.0,1.0
76.0,56.0,56.0,76.0,132.0,6170.0,10.10.10.10,10.10.10.20,45174.0,2,25989.0,1.0
76.0,56.0,56.0,76.0,132.0,6340.0,10.10.10.10,10.10.10.30,44212.0,2,41026.0,1.0
76.0,56.0,56.0,76.0,132.0,6360.0,10.10.10.10,10.10.10.30,49358.0,2,41027.0,1.0
76.0,56.0,56.0,76.0,132.0,6530.0,10.10.10.10,10.10.10.30,56512.0,2,41028.0,1.0
76.0,56.0,56.0,76.0,132.0,7550.0,10.10.10.10,10.10.10.30,46708.0,2,41029.0,1.0
76.0,56.0,56.0,76.0,132.0,6270.0,10.10.10.10,10.10.10.20,60816.0,2,25994.0,1.0
76.0,56.0,56.0,76.0,132.0,6920.0,10.10.10.10,10.10.10.30,40738.0,2,41031.0,1.0
76.0,56.0,56.0,76.0,132.0,8110.0,10.10.10.10,10.10.10.20,40960.0,2,25995.0,1.0
76.0,56.0,56.0,76.0,132.0,7430.0,10.10.10.10,10.10.10.30,39098.0,2,41033.0,1.0
76.0,56.0,56.0,76.0,132.0,78310.0,10.10.10.10,10.10.10.30,33244.0,2,41034.0,1.0
76.0,56.0,56.0,76.0,132.0,8930.0,10.10.10.10,10.10.10.30,43512.0,2,41035.0,1.0
76.0,56.0,56.0,76.0,132.0,6770.0,10.10.10.10,10.10.10.30,40044.0,2,41036.0,1.0
76.0,56.0,56.0,76.0,132.0,8180.0,10.10.10.10,10.10.10.30,51498.0,2,41037.0,1.0
76.0,56.0,56.0,76.0,132.0,6300.0,10.10.10.10,10.10.10.30,56792.0,2,41038.0,1.0
76.0,56.0,56.0,76.0,132.0,6510.0,10.10.10.10,10.10.10.30,52298.0,2,41039.0,1.0
76.0,56.0,56.0,76.0,132.0,6480.0,10.10.10.10,10.10.10.30,49386.0,2,41040.0,1.0
76.0,56.0,56.0,76.0,132.0,6649.0,10.10.10.10,10.10.10.20,50448.0,2,25997.0,1.0
76.0,56.0,56.0,76.0,132.0,35370.0,10.10.10.10,10.10.10.30,47480.0,2,41041.0,1.0
76.0,56.0,56.0,76.0,132.0,7320.0,10.10.10.10,10.10.10.20,42844.0,2,25998.0,1.0
76.0,56.0,56.0,76.0,132.0,7240.0,10.10.10.10,10.10.10.20,54168.0,2,25999.0,1.0
76.0,56.0,56.0,76.0,132.0,6700.0,10.10.10.10,10.10.10.20,42210.0,2,26000.0,1.0
76.0,56.0,56.0,76.0,132.0,6320.0,10.10.10.10,10.10.10.20,45742.0,2,26001.0,1.0
76.0,56.0,56.0,76.0,132.0,7210.0,10.10.10.10,10.10.10.30,34934.0,2,41045.0,1.0
76.0,56.0,56.0,76.0,132.0,7330.0,10.10.10.10,10.10.10.20,42608.0,2,26003.0,1.0
76.0,56.0,56.0,76.0,132.0,6410.0,10.10.10.10,10.10.10.30,44210.0,2,41047.0,1.0
76.0,56.0,56.0,76.0,132.0,6390.0,10.10.10.10,10.10.10.30,42094.0,2,41048.0,1.0
76.0,56.0,56.0,76.0,132.0,6340.0,10.10.10.10,10.10.10.20,48290.0,2,26006.0,1.0
76.0,56.0,56.0,76.0,132.0,7430.0,10.10.10.10,10.10.10.20,47878.0,2,26007.0,1.0
76.0,56.0,56.0,76.0,132.0,6590.0,10.10.10.10,10.10.10.20,59446.0,2,26008.0,1.0
76.0,56.0,56.0,76.0,132.0,6330.0,10.10.10.10,10.10.10.20,38326.0,2,26009.0,1.0
76.0,56.0,56.0,76.0,132.0,7130.0,10.10.10.10,10.10.10.30,37996.0,2,41049.0,1.0
76.0,56.0,56.0,76.0,132.0,4437844.0,10.10.10.10,10.10.10.30,38000.0,2,41050.0,1.0
76.0,56.0,56.0,76.0,132.0,8780.0,10.10.10.10,10.10.10.30,52794.0,2,41051.0,1.0
76.0,56.0,56.0,76.0,132.0,10150.0,10.10.10.10,10.10.10.30,32770.0,2,41052.0,1.0
76.0,56.0,56.0,76.0,132.0,9090.0,10.10.10.10,10.10.10.30,56196.0,2,41053.0,1.0
76.0,56.0,56.0,76.0,132.0,6990.0,10.10.10.10,10.10.10.30,48566.0,2,41054.0,1.0
76.0,56.0,56.0,76.0,132.0,6520.0,10.10.10.10,10.10.10.30,47392.0,2,41055.0,1.0
76.0,56.0,56.0,76.0,132.0,8300.0,10.10.10.10,10.10.10.30,59420.0,2,41056.0,1.0
76.0,56.0,56.0,76.0,132.0,6570.0,10.10.10.10,10.10.10.30,32966.0,2,41057.0,1.0
76.0,56.0,56.0,76.0,132.0,6770.0,10.10.10.10,10.10.10.30,58752.0,2,41058.0,1.0
76.0,56.0,56.0,76.0,132.0,6740.0,10.10.10.10,10.10.10.30,50548.0,2,41059.0,1.0
76.0,56.0,56.0,76.0,132.0,6480.0,10.10.10.10,10.10.10.30,33702.0,2,41060.0,1.0
76.0,56.0,56.0,76.0,132.0,6590.0,10.10.10.10,10.10.10.30,56008.0,2,41061.0,1.0
76.0,56.0,56.0,76.0,132.0,6770.0,10.10.10.10,10.10.10.30,48712.0,2,41062.0,1.0
76.0,56.0,56.0,76.0,132.0,7450.0,10.10.10.10,10.10.10.30,40728.0,2,41063.0,1.0
76.0,56.0,56.0,76.0,132.0,6940.0,10.10.10.10,10.10.10.30,56850.0,2,41064.0,1.0
76.0,56.0,56.0,76.0,132.0,6680.0,10.10.10.10,10.10.10.30,56954.0,2,41065.0,1.0
76.0,56.0,56.0,76.0,132.0,6540.0,10.10.10.10,10.10.10.30,58644.0,2,41066.0,1.0
76.0,56.0,56.0,76.0,132.0,7959.0,10.10.10.10,10.10.10.30,49938.0,2,41067.0,1.0
76.0,56.0,56.0,76.0,132.0,6620.0,10.10.10.10,10.10.10.30,41358.0,2,41068.0,1.0
76.0,56.0,56.0,76.0,132.0,6440.0,10.10.10.10,10.10.10.30,37148.0,2,41069.0,1.0
76.0,56.0,56.0,76.0,132.0,6750.0,10.10.10.10,10.10.10.30,50498.0,2,41070.0,1.0
76.0,56.0,56.0,76.0,132.0,7670.0,10.10.10.10,10.10.10.30,48648.0,2,41071.0,1.0
76.0,56.0,56.0,76.0,132.0,7690.0,10.10.10.10,10.10.10.30,43282.0,2,41072.0,1.0
76.0,56.0,56.0,76.0,132.0,6660.0,10.10.10.10,10.10.10.30,48630.0,2,41073.0,1.0
76.0,56.0,56.0,76.0,132.0,6430.0,10.10.10.10,10.10.10.30,54708.0,2,41074.0,1.0
76.0,56.0,56.0,76.0,132.0,6350.0,10.10.10.10,10.10.10.30,54312.0,2,41075.0,1.0
76.0,56.0,56.0,76.0,132.0,7790.0,10.10.10.10,10.10.10.30,35606.0,2,41076.0,1.0
76.0,56.0,56.0,76.0,132.0,7660.0,10.10.10.10,10.10.10.30,47980.0,2,41077.0,1.0
76.0,56.0,56.0,76.0,132.0,6630.0,10.10.10.10,10.10.10.30,35534.0,2,41078.0,1.0
76.0,56.0,56.0,76.0,132.0,6350.0,10.10.10.10,10.10.10.30,49894.0,2,41079.0,1.0
76.0,56.0,56.0,76.0,132.0,6380.0,10.10.10.10,10.10.10.30,46780.0,2,41080.0,1.0
76.0,56.0,56.0,76.0,132.0,7680.0,10.10.10.10,10.10.10.30,45070.0,2,41081.0,1.0
76.0,56.0,56.0,76.0,132.0,7750.0,10.10.10.10,10.10.10.30,58108.0,2,41082.0,1.0
76.0,56.0,56.0,76.0,132.0,6370.0,10.10.10.10,10.10.10.30,40122.0,2,41083.0,1.0
76.0,56.0,56.0,76.0,132.0,6610.0,10.10.10.10,10.10.10.30,44142.0,2,41084.0,1.0
76.0,56.0,56.0,76.0,132.0,6660.0,10.10.10.10,10.10.10.30,49190.0,2,41085.0,1.0
76.0,56.0,56.0,76.0,132.0,6260.0,10.10.10.10,10.10.10.30,34638.0,2,41086.0,1.0
76.0,56.0,56.0,76.0,132.0,6520.0,10.10.10.10,10.10.10.30,43518.0,2,41087.0,1.0
76.0,56.0,56.0,76.0,132.0,6230.0,10.10.10.10,10.10.10.30,39522.0,2,41088.0,1.0
76.0,56.0,56.0,76.0,132.0,6460.0,10.10.10.10,10.10.10.30,50538.0,2,41089.0,1.0
76.0,56.0,56.0,76.0,132.0,7720.0,10.10.10.10,10.10.10.30,36834.0,2,41090.0,1.0
76.0,56.0,56.0,76.0,132.0,6380.0,10.10.10.10,10.10.10.30,39956.0,2,41091.0,1.0
76.0,56.0,56.0,76.0,132.0,6590.0,10.10.10.10,10.10.10.30,52762.0,2,41092.0,1.0
76.0,56.0,56.0,76.0,132.0,6650.0,10.10.10.10,10.10.10.30,54114.0,2,41093.0,1.0
76.0,56.0,56.0,76.0,132.0,6460.0,10.10.10.10,10.10.10.30,60892.0,2,41094.0,1.0
76.0,56.0,56.0,76.0,132.0,6490.0,10.10.10.10,10.10.10.30,58180.0,2,41095.0,1.0
76.0,56.0,56.0,76.0,132.0,7020.0,10.10.10.10,10.10.10.30,44056.0,2,41096.0,1.0
76.0,56.0,56.0,76.0,132.0,6780.0,10.10.10.10,10.10.10.30,45552.0,2,41097.0,1.0
76.0,56.0,56.0,76.0,132.0,8880.0,10.10.10.10,10.10.10.30,39754.0,2,41098.0,1.0
76.0,56.0,56.0,76.0,132.0,6500.0,10.10.10.10,10.10.10.20,44652.0,2,26010.0,1.0
76.0,56.0,56.0,76.0,132.0,6570.0,10.10.10.10,10.10.10.20,47454.0,2,26011.0,1.0
76.0,56.0,56.0,76.0,132.0,6680.0,10.10.10.10,10.10.10.20,44224.0,2,26012.0,1.0
76.0,56.0,56.0,76.0,132.0,6400.0,10.10.10.10,10.10.10.20,38444.0,2,26013.0,1.0
76.0,56.0,56.0,76.0,132.0,6390.0,10.10.10.10,10.10.10.20,56220.0,2,26014.0,1.0
76.0,56.0,56.0,76.0,132.0,6620.0,10.10.10.10,10.10.10.20,56208.0,2,26015.0,1.0
76.0,56.0,56.0,76.0,132.0,6370.0,10.10.10.10,10.10.10.20,51444.0,2,26016.0,1.0
76.0,56.0,56.0,76.0,132.0,6410.0,10.10.10.10,10.10.10.20,51824.0,2,26017.0,1.0
76.0,56.0,56.0,76.0,132.0,6300.0,10.10.10.10,10.10.10.20,43236.0,2,26018.0,1.0
76.0,56.0,56.0,76.0,132.0,6250.0,10.10.10.10,10.10.10.20,56660.0,2,26019.0,1.0
76.0,56.0,56.0,76.0,132.0,6340.0,10.10.10.10,10.10.10.20,56262.0,2,26020.0,1.0
76.0,56.0,56.0,76.0,132.0,6750.0,10.10.10.10,10.10.10.20,38650.0,2,26021.0,1.0
76.0,56.0,56.0,76.0,132.0,6690.0,10.10.10.10,10.10.10.20,37556.0,2,26022.0,1.0
76.0,56.0,56.0,76.0,132.0,7200.0,10.10.10.10,10.10.10.20,33902.0,2,26023.0,1.0
76.0,56.0,56.0,76.0,132.0,6460.0,10.10.10.10,10.10.10.20,60048.0,2,26024.0,1.0
76.0,56.0,56.0,76.0,132.0,6470.0,10.10.10.10,10.10.10.20,49658.0,2,26025.0,1.0
76.0,56.0,56.0,76.0,132.0,7530.0,10.10.10.10,10.10.10.20,38238.0,2,26026.0,1.0
76.0,56.0,56.0,76.0,132.0,6330.0,10.10.10.10,10.10.10.20,45554.0,2,26027.0,1.0
76.0,56.0,56.0,76.0,132.0,6350.0,10.10.10.10,10.10.10.20,35058.0,2,26028.0,1.0
76.0,56.0,56.0,76.0,132.0,6240.0,10.10.10.10,10.10.10.20,51638.0,2,26029.0,1.0
76.0,56.0,56.0,76.0,132.0,6340.0,10.10.10.10,10.10.10.20,42004.0,2,26030.0,1.0
76.0,56.0,56.0,76.0,132.0,7220.0,10.10.10.10,10.10.10.20,54536.0,2,26031.0,1.0
